id,latitude,longtitude,days,time,transport,Tmode
850293,39.94995,116.3653,6,45574,bus,2
1250066,39.99174,116.3278,7,45574,walk,7
1670250,39.99385,116.3263,7,45574,bike,1
520020,39.98456,116.3111,7,45575,bus,2
680186,39.9949,116.419,7,45575,bike,1
1120192,39.97488,116.3296,6,45575,walk,7
520196,39.93097,116.3901,7,45578,bus,2
850665,39.96658,116.3336,7,45578,walk,7
850371,39.87109,116.1053,6,45579,walk,7
850260,39.90597,116.2498,7,45580,walk,7
1670141,39.96666,116.3792,6,45580,bus,2
620232,39.98697,116.301,6,45581,bus,2
520121,39.9855,116.3378,7,45582,bus,2
620206,39.96648,116.459,7,45583,bus,2
1670246,39.9891,116.3266,6,45584,bike,1
620141,39.98733,116.396,7,45585,bus,2
1670723,39.93258,116.4196,7,45585,bus,2
520192,39.98555,116.3387,6,45586,bus,2
620315,39.904,116.3677,6,45587,bus,2
780076,39.97497,116.3327,7,45588,walk,7
620268,39.92112,116.268,7,45589,bus,2
1260406,39.99298,116.4403,7,45589,car,3
1670833,39.99298,116.4403,7,45589,car,3
100397,39.86969,116.3701,6,45591,taxi,5
1670391,39.96611,116.3538,7,45591,bus,2
620009,39.98654,116.301,6,45592,bus,2
680537,39.967,116.37,6,45592,bus,2
1250064,39.9155,116.5135,6,45592,bus,2
680181,39.86684,116.4917,6,45595,walk,7
850293,39.94866,116.3655,6,45596,bus,2
1120098,39.99877,116.2671,6,45596,walk,7
1670250,39.99303,116.3264,7,45596,bike,1
520020,39.98456,116.3111,7,45597,bus,2
680186,39.99589,116.4181,7,45597,bike,1
650115,39.95379,116.3549,7,45598,walk,7
1250066,39.99163,116.3285,7,45599,walk,7
850074,39.93788,116.3202,6,45600,bus,2
850371,39.87108,116.1055,6,45601,walk,7
1670141,39.9668,116.3814,6,45601,bus,2
850260,39.90609,116.2501,7,45602,walk,7
520196,39.93026,116.3901,7,45603,bus,2
850665,39.96653,116.334,7,45603,walk,7
620206,39.96859,116.4615,7,45605,bus,2
620141,39.98733,116.3963,7,45606,bus,2
1410096,40.00464,116.2499,6,45606,bus,2
1670246,39.98813,116.3267,6,45606,bike,1
520121,39.98555,116.3382,7,45607,bus,2
620232,39.98701,116.3009,6,45608,bus,2
620315,39.90407,116.3677,6,45608,bus,2
780076,39.97495,116.333,7,45610,walk,7
1670723,39.93223,116.4198,7,45610,bus,2
520192,39.98542,116.3356,6,45611,bus,2
1260406,39.99027,116.4385,7,45611,car,3
1670833,39.99027,116.4385,7,45611,car,3
100397,39.869,116.3685,6,45612,taxi,5
1670391,39.9661,116.356,7,45612,bus,2
620009,39.98661,116.3018,6,45613,bus,2
620268,39.91968,116.2686,7,45614,bus,2
680537,39.96696,116.369,6,45614,bus,2
680181,39.86753,116.4922,6,45617,walk,7
1250064,39.91555,116.5137,6,45617,bus,2
1670250,39.99202,116.3262,7,45618,bike,1
520020,39.98454,116.3107,7,45619,bus,2
680186,39.99614,116.4181,7,45619,bike,1
1120098,39.99878,116.2671,6,45621,walk,7
850074,39.93771,116.32,6,45622,bus,2
1670141,39.96684,116.3836,6,45622,bus,2
850371,39.87108,116.1058,6,45623,walk,7
850260,39.90605,116.2505,7,45624,walk,7
1250066,39.99169,116.329,7,45624,walk,7
620141,39.98733,116.3966,7,45627,bus,2
620206,39.96952,116.4637,7,45627,bus,2
1410096,40.00466,116.2501,6,45627,bus,2
520196,39.92841,116.3902,7,45628,bus,2
680869,40.02801,116.3057,6,45628,walk,7
850665,39.96657,116.3343,7,45628,walk,7
1670246,39.98719,116.3267,6,45628,bike,1
620232,39.98688,116.301,6,45629,bus,2
520121,39.98556,116.3386,7,45632,bus,2
620315,39.90406,116.3677,6,45632,bus,2
780076,39.97493,116.3333,7,45632,walk,7
100397,39.86868,116.3645,6,45633,taxi,5
1260406,39.98781,116.4369,7,45633,car,3
1670391,39.96607,116.3578,7,45633,bus,2
1670833,39.98781,116.4369,7,45633,car,3
620009,39.98662,116.3025,6,45635,bus,2
1670723,39.9322,116.4229,7,45635,bus,2
520192,39.9853,116.3323,6,45636,bus,2
680537,39.96687,116.3665,6,45636,bus,2
680181,39.86762,116.4921,6,45639,walk,7
1670250,39.99134,116.3264,7,45640,bike,1
520020,39.98448,116.309,7,45641,bus,2
680186,39.99575,116.4176,7,45641,bike,1
1670141,39.96675,116.3842,6,45643,bus,2
850074,39.93787,116.3178,6,45644,bus,2
850371,39.8711,116.106,6,45645,walk,7
850260,39.90592,116.2508,7,45646,walk,7
620141,39.98736,116.397,7,45648,bus,2
620206,39.96866,116.4629,7,45649,bus,2
1120098,39.99876,116.2671,6,45649,walk,7
1250066,39.99173,116.3292,7,45649,walk,7
620232,39.98671,116.301,6,45650,bus,2
680869,40.02771,116.3058,6,45650,walk,7
1670246,39.98626,116.3268,6,45650,bike,1
520196,39.92781,116.3901,7,45653,bus,2
850665,39.96658,116.3345,7,45653,walk,7
1120192,39.97619,116.3304,6,45653,walk,7
100397,39.86815,116.3597,6,45654,taxi,5
620315,39.90438,116.3676,6,45654,bus,2
780076,39.97496,116.3336,7,45654,walk,7
1670391,39.96614,116.3597,7,45654,bus,2
1260406,39.98401,116.4344,7,45655,car,3
1670833,39.98401,116.4344,7,45655,car,3
520121,39.9856,116.339,7,45657,bus,2
620009,39.98677,116.3029,6,45657,bus,2
1410012,39.98284,116.2993,6,45657,walk,7
680537,39.96675,116.3643,6,45658,bus,2
1670723,39.93218,116.4247,7,45660,bus,2
520192,39.98511,116.329,6,45661,bus,2
680181,39.86759,116.4921,6,45661,walk,7
620268,39.91849,116.2692,7,45662,bus,2
1670250,39.99039,116.3265,7,45662,bike,1
520020,39.98441,116.307,7,45663,bus,2
680186,39.99569,116.417,7,45663,bike,1
1670141,39.96694,116.3853,6,45664,bus,2
520021,39.98439,116.307,7,45665,walk,7
850074,39.93807,116.3147,6,45666,bus,2
850371,39.87113,116.1063,6,45667,walk,7
850260,39.90594,116.2513,7,45668,walk,7
620141,39.98736,116.3973,7,45669,bus,2
620206,39.97042,116.4642,7,45671,bus,2
620232,39.98649,116.3011,6,45671,bus,2
1120098,39.99872,116.2671,6,45671,walk,7
680869,40.02748,116.3059,6,45672,walk,7
1670246,39.98537,116.3268,6,45672,bike,1
1120192,39.97479,116.3302,6,45674,walk,7
1250066,39.99171,116.3294,7,45674,walk,7
1410096,40.00469,116.251,6,45674,bus,2
100397,39.86742,116.355,6,45675,taxi,5
1670391,39.96614,116.3611,7,45675,bus,2
620315,39.90444,116.3678,6,45676,bus,2
780076,39.97496,116.3338,7,45676,walk,7
1260406,39.97993,116.4318,7,45677,car,3
1670833,39.97993,116.4318,7,45677,car,3
520196,39.92784,116.3901,7,45678,bus,2
620009,39.98712,116.3032,6,45678,bus,2
850665,39.96661,116.3348,7,45678,walk,7
680537,39.96667,116.362,6,45680,bus,2
520121,39.98563,116.3394,7,45682,bus,2
1670250,39.98943,116.3266,7,45684,bike,1
680186,39.99588,116.4164,7,45685,bike,1
1670723,39.93223,116.4257,7,45685,bus,2
520192,39.98503,116.3277,6,45686,bus,2
1670141,39.96704,116.3868,6,45686,bus,2
520021,39.9844,116.3071,7,45687,walk,7
850074,39.93841,116.3118,6,45688,bus,2
850260,39.90588,116.2516,7,45689,walk,7
850371,39.87121,116.1065,6,45689,walk,7
620141,39.98735,116.3975,7,45690,bus,2
620232,39.98637,116.3009,6,45692,bus,2
1120098,39.99872,116.2671,6,45692,walk,7
1670246,39.9851,116.3268,6,45694,bike,1
1410096,40.0047,116.2516,6,45695,bus,2
100397,39.86708,116.3511,6,45696,taxi,5
1120192,39.97492,116.3306,6,45696,walk,7
1670391,39.9661,116.3613,7,45696,bus,2
780076,39.97503,116.3342,7,45698,walk,7
620009,39.98725,116.3033,6,45699,bus,2
1250066,39.9916,116.3296,7,45699,walk,7
1260406,39.97586,116.4291,7,45699,car,3
1670833,39.97586,116.4291,7,45699,car,3
620206,39.97444,116.4687,7,45701,bus,2
680537,39.9666,116.3608,6,45702,bus,2
520196,39.92762,116.3901,7,45703,bus,2
850665,39.96659,116.3352,7,45703,walk,7
680181,39.86742,116.492,6,45705,walk,7
1670250,39.98853,116.3267,7,45706,bike,1
520121,39.98561,116.3398,7,45707,bus,2
680186,39.99624,116.4169,7,45707,bike,1
1670141,39.96717,116.3883,6,45707,bus,2
520021,39.98448,116.3067,7,45709,walk,7
850785,40.06925,116.3512,6,45709,subway,4
1410012,39.98296,116.2993,6,45709,walk,7
850074,39.93898,116.3099,6,45710,bus,2
1670723,39.93219,116.4264,7,45710,bus,2
520192,39.98504,116.3277,6,45711,bus,2
850260,39.90587,116.252,7,45711,walk,7
850371,39.87129,116.1067,6,45711,walk,7
1670246,39.98499,116.3268,6,45716,bike,1
100397,39.86729,116.3478,6,45717,taxi,5
1670391,39.96623,116.3633,7,45717,bus,2
850075,39.93901,116.31,6,45718,walk,7
1120192,39.9749,116.3309,6,45718,walk,7
620009,39.98734,116.3035,6,45720,bus,2
780076,39.975,116.3345,7,45720,walk,7
1260406,39.97279,116.427,7,45721,car,3
1670833,39.97279,116.427,7,45721,car,3
620141,39.98733,116.3975,7,45724,bus,2
680537,39.96662,116.3592,6,45724,bus,2
1250066,39.99158,116.3297,7,45724,walk,7
850574,39.97494,116.3088,6,45725,walk,7
1790141,39.99327,116.3367,6,45725,walk,7
680181,39.86712,116.4918,6,45727,walk,7
520196,39.92695,116.3907,7,45728,bus,2
850665,39.96658,116.3356,7,45728,walk,7
1670141,39.96706,116.3903,6,45728,bus,2
1670250,39.98755,116.3267,7,45728,bike,1
680186,39.99621,116.4175,7,45729,bike,1
620232,39.98648,116.3003,6,45730,bus,2
1410012,39.9831,116.2994,6,45730,walk,7
520021,39.98477,116.3067,7,45731,walk,7
620206,39.97818,116.4727,7,45731,bus,2
520121,39.98562,116.3403,7,45732,bus,2
620470,39.9914,116.3007,6,45732,walk,7
850260,39.90595,116.2523,7,45733,walk,7
850371,39.87138,116.1069,6,45733,walk,7
850785,40.0695,116.3458,6,45734,subway,4
1670723,39.93203,116.427,7,45735,bus,2
520192,39.985,116.327,6,45736,bus,2
100397,39.86756,116.3444,6,45738,taxi,5
1670246,39.98416,116.3268,6,45738,bike,1
1670391,39.96628,116.3636,7,45738,bus,2
1410096,40.00491,116.2526,6,45739,bus,2
850075,39.93913,116.3097,6,45740,walk,7
1120192,39.97494,116.3313,6,45740,walk,7
780076,39.97485,116.3347,7,45742,walk,7
620009,39.98721,116.3036,6,45743,bus,2
1260406,39.97235,116.4268,7,45743,car,3
1670833,39.97235,116.4268,7,45743,car,3
1120098,39.9987,116.2672,6,45744,walk,7
620141,39.98735,116.398,7,45746,bus,2
680537,39.96651,116.3589,6,45746,bus,2
1790141,39.99144,116.3322,6,45746,walk,7
850574,39.97491,116.3091,6,45747,walk,7
1250066,39.99148,116.3296,7,45747,walk,7
680181,39.86728,116.4916,6,45749,walk,7
1670141,39.96717,116.3932,6,45749,bus,2
1670250,39.98665,116.3267,7,45750,bike,1
620232,39.98654,116.3,6,45751,bus,2
680186,39.99613,116.4174,7,45751,bike,1
1410012,39.98331,116.2993,6,45751,walk,7
520021,39.98514,116.3066,7,45753,walk,7
520196,39.92692,116.393,7,45753,bus,2
850665,39.96659,116.3358,7,45753,walk,7
620206,39.98048,116.4753,7,45755,bus,2
850371,39.87147,116.1071,6,45755,walk,7
520121,39.98563,116.3408,7,45757,bus,2
850785,40.06934,116.3405,6,45759,subway,4
1670391,39.96627,116.3636,7,45759,bus,2
100397,39.87061,116.3429,6,45760,taxi,5
1410096,40.00495,116.2532,6,45760,bus,2
1670246,39.98312,116.3269,6,45760,bike,1
1670723,39.93222,116.4292,7,45760,bus,2
520192,39.98488,116.3247,6,45761,bus,2
850075,39.93925,116.3095,6,45762,walk,7
1120192,39.97478,116.3318,6,45762,walk,7
780076,39.97485,116.335,7,45764,walk,7
1260406,39.97225,116.4267,7,45765,car,3
1670833,39.97225,116.4267,7,45765,car,3
620141,39.98739,116.3981,7,45768,bus,2
680537,39.96647,116.3571,6,45768,bus,2
1790141,39.99149,116.332,6,45768,walk,7
850574,39.97492,116.3093,6,45769,walk,7
1250066,39.99166,116.3297,7,45769,walk,7
620009,39.99038,116.3077,6,45770,bus,2
680181,39.86733,116.4913,6,45771,walk,7
620232,39.98646,116.2997,6,45772,bus,2
1670250,39.98604,116.3268,7,45772,bike,1
680186,39.99607,116.4166,7,45773,bike,1
520021,39.98534,116.3062,7,45775,walk,7
850371,39.87156,116.1074,6,45777,walk,7
520196,39.92592,116.3932,7,45778,bus,2
850665,39.96663,116.3362,7,45778,walk,7
100397,39.87372,116.3433,6,45781,taxi,5
520121,39.98562,116.3412,7,45782,bus,2
1670246,39.98216,116.327,6,45782,bike,1
850075,39.93933,116.3092,6,45784,walk,7
850785,40.06931,116.335,6,45784,subway,4
1120192,39.97464,116.3332,6,45784,walk,7
1670391,39.96626,116.3636,7,45784,bus,2
620206,39.98396,116.4791,7,45785,bus,2
1670723,39.93235,116.4312,7,45785,bus,2
520192,39.98487,116.3241,6,45786,bus,2
780076,39.97487,116.3353,7,45786,walk,7
620470,39.99175,116.3001,6,45787,walk,7
1260406,39.9717,116.4263,7,45787,car,3
1670833,39.9717,116.4263,7,45787,car,3
620528,39.98969,116.3032,6,45788,walk,7
620141,39.98741,116.3979,7,45789,bus,2
680537,39.96646,116.3556,6,45790,bus,2
1790141,39.99147,116.3318,6,45790,walk,7
850574,39.97494,116.3096,6,45791,walk,7
1410096,40.00491,116.2537,6,45791,bus,2
680181,39.86733,116.4911,6,45793,walk,7
1250066,39.99173,116.3296,7,45794,walk,7
1670250,39.9853,116.3269,7,45794,bike,1
680186,39.99582,116.4171,7,45795,bike,1
520021,39.98533,116.3058,7,45797,walk,7
1120098,39.99872,116.2671,6,45798,walk,7
850371,39.87166,116.1077,6,45799,walk,7
620009,40.00074,116.325,6,45800,bus,2
100397,39.87677,116.3431,6,45802,taxi,5
520196,39.9252,116.3933,7,45803,bus,2
850665,39.96658,116.3364,7,45803,walk,7
1670246,39.9819,116.3269,6,45804,bike,1
1120192,39.97439,116.3319,6,45806,walk,7
520121,39.98563,116.3416,7,45807,bus,2
1670391,39.96626,116.3636,7,45807,bus,2
780076,39.9749,116.3356,7,45808,walk,7
1670723,39.93225,116.4325,7,45808,bus,2
620470,39.99167,116.3003,6,45809,walk,7
850785,40.06952,116.3312,6,45809,subway,4
1260406,39.97154,116.4262,7,45809,car,3
1670833,39.97154,116.4262,7,45809,car,3
1790263,40.00397,116.3181,6,45809,bike,1
620141,39.98744,116.3975,7,45810,bus,2
520192,39.98481,116.3222,6,45811,bus,2
680537,39.96645,116.354,6,45812,bus,2
1410096,40.00496,116.2542,6,45812,bus,2
1790141,39.99159,116.3316,6,45812,walk,7
850574,39.97499,116.3098,6,45813,walk,7
620206,39.98824,116.4839,7,45815,bus,2
680181,39.86712,116.4911,6,45815,walk,7
1670250,39.98506,116.3268,7,45816,bike,1
680186,39.99567,116.4173,7,45817,bike,1
520021,39.98545,116.3055,7,45819,walk,7
1250066,39.99159,116.3299,7,45819,walk,7
1260185,39.97229,116.4243,6,45819,walk,7
850371,39.87162,116.1079,6,45821,walk,7
100397,39.88019,116.3428,6,45823,taxi,5
1120098,39.99872,116.2671,6,45823,walk,7
1410012,39.98351,116.2995,6,45823,walk,7
690017,40.00475,116.1994,6,45824,walk,7
1670246,39.98191,116.3269,6,45826,bike,1
520196,39.92323,116.3933,7,45828,bus,2
850665,39.96657,116.3364,7,45828,walk,7
1120192,39.97407,116.3321,6,45828,walk,7
1670391,39.96625,116.3636,7,45829,bus,2
780076,39.97495,116.3359,7,45830,walk,7
1670723,39.9323,116.4339,7,45830,bus,2
1260406,39.9714,116.4261,7,45831,car,3
1670833,39.9714,116.4261,7,45831,car,3
1790263,40.00414,116.3183,6,45831,bike,1
520121,39.98564,116.3419,7,45832,bus,2
680537,39.96646,116.3527,6,45834,bus,2
850785,40.0695,116.3305,6,45834,subway,4
850574,39.97498,116.3101,6,45835,walk,7
520192,39.98475,116.3197,6,45836,bus,2
1410096,40.00523,116.2553,6,45838,bus,2
1670250,39.98472,116.3268,7,45838,bike,1
1260185,39.97379,116.4331,6,45840,walk,7
520021,39.98576,116.3054,7,45841,walk,7
850371,39.87161,116.1082,6,45843,walk,7
100397,39.88313,116.3427,6,45844,taxi,5
1250066,39.99172,116.3302,7,45844,walk,7
1410012,39.98352,116.2998,6,45844,walk,7
620206,39.99278,116.489,7,45845,bus,2
620141,39.98744,116.3975,7,45846,bus,2
1260320,39.97038,116.4187,6,45848,walk,7
1670246,39.98145,116.3269,6,45848,bike,1
620470,39.99167,116.3003,6,45849,walk,7
1120192,39.97429,116.3326,6,45850,walk,7
1670391,39.96628,116.3643,7,45850,bus,2
780076,39.97496,116.3362,7,45852,walk,7
520196,39.92287,116.3934,7,45853,bus,2
850665,39.96668,116.3365,7,45853,walk,7
1260406,39.97118,116.426,7,45853,car,3
1670833,39.97118,116.426,7,45853,car,3
1790263,40.00436,116.3182,6,45853,bike,1
620315,39.90468,116.368,6,45854,bus,2
850293,39.94842,116.3654,6,45854,bus,2
1670723,39.93219,116.4368,7,45855,bus,2
680537,39.96649,116.3509,6,45856,bus,2
520121,39.98563,116.3422,7,45857,bus,2
850574,39.97498,116.3105,6,45857,walk,7
1120098,39.9987,116.2672,6,45858,walk,7
850785,40.0692,116.3309,6,45859,subway,4
1670250,39.98422,116.3269,7,45860,bike,1
520192,39.9847,116.3168,6,45861,bus,2
520021,39.9861,116.3054,7,45863,walk,7
100397,39.88643,116.3427,6,45865,taxi,5
850371,39.87161,116.1084,6,45865,walk,7
1410012,39.98352,116.3,6,45865,walk,7
1410096,40.00493,116.2559,6,45865,bus,2
620141,39.98736,116.3975,7,45867,bus,2
1250066,39.99164,116.3305,7,45869,walk,7
1670246,39.98042,116.327,6,45870,bike,1
1120192,39.97443,116.3326,6,45871,walk,7
1670391,39.96634,116.3664,7,45871,bus,2
1260320,39.97023,116.4182,6,45873,walk,7
780076,39.97494,116.3364,7,45874,walk,7
620206,39.99741,116.4941,7,45875,bus,2
1260406,39.97059,116.4256,7,45875,car,3
1670833,39.97059,116.4256,7,45875,car,3
1790263,40.00468,116.3183,6,45875,bike,1
620315,39.90557,116.3681,6,45876,bus,2
850293,39.94841,116.3658,6,45876,bus,2
520196,39.92285,116.3933,7,45878,bus,2
680537,39.96646,116.3492,6,45878,bus,2
850665,39.96679,116.3368,7,45878,walk,7
850574,39.97498,116.3108,6,45879,walk,7
1670723,39.93219,116.4372,7,45880,bus,2
520121,39.98576,116.3425,7,45882,bus,2
1670250,39.98349,116.3269,7,45882,bike,1
620531,39.98953,116.3012,7,45883,walk,7
850785,40.0697,116.3289,6,45884,subway,4
520021,39.9864,116.3055,7,45885,walk,7
620470,39.99168,116.3003,6,45885,walk,7
100397,39.88993,116.3427,6,45886,taxi,5
520192,39.98475,116.316,6,45886,bus,2
1410012,39.98357,116.3001,6,45886,walk,7
1410096,40.00487,116.2565,6,45886,bus,2
850371,39.87158,116.1086,6,45887,walk,7
620141,39.98736,116.3977,7,45888,bus,2
1260185,39.97212,116.4193,6,45890,walk,7
1670246,39.97975,116.3272,6,45892,bike,1
1670391,39.96629,116.3665,7,45892,bus,2
1120192,39.97451,116.3327,6,45893,walk,7
1250066,39.99172,116.3308,7,45894,walk,7
1120098,39.9987,116.2672,6,45895,walk,7
780076,39.97493,116.3367,7,45896,walk,7
1260406,39.97014,116.4254,7,45897,car,3
1670833,39.97014,116.4254,7,45897,car,3
1790263,40.00481,116.319,6,45897,bike,1
620315,39.9059,116.3681,6,45898,bus,2
850293,39.94841,116.3658,6,45898,bus,2
1260320,39.97046,116.4183,6,45898,walk,7
680537,39.96652,116.3477,6,45900,bus,2
620232,39.98393,116.3005,6,45901,bus,2
850574,39.97507,116.311,6,45901,walk,7
520196,39.92209,116.3933,7,45903,bus,2
850665,39.96692,116.337,7,45903,walk,7
620531,39.98964,116.301,7,45904,walk,7
1670250,39.98234,116.327,7,45904,bike,1
620206,40.00152,116.4985,7,45905,bus,2
1670723,39.93226,116.4405,7,45905,bus,2
851040,40.06093,116.4079,6,45906,walk,7
100397,39.89291,116.3425,6,45907,taxi,5
520021,39.98675,116.3055,7,45907,walk,7
520121,39.9857,116.3431,7,45907,bus,2
680181,39.86687,116.4911,6,45907,walk,7
1410096,40.00481,116.2574,6,45907,bus,2
620141,39.98707,116.3978,7,45909,bus,2
850371,39.87152,116.1087,6,45909,walk,7
850785,40.06946,116.3223,6,45909,subway,4
520192,39.9846,116.3144,6,45911,bus,2
1260185,39.97242,116.4186,6,45911,walk,7
1670246,39.97926,116.3271,6,45914,bike,1
1670391,39.96629,116.3665,7,45914,bus,2
1790141,39.99146,116.331,6,45914,walk,7
1120192,39.9744,116.3327,6,45915,walk,7
1120098,39.9987,116.2672,6,45916,walk,7
780076,39.97486,116.3368,7,45918,walk,7
620315,39.90599,116.3678,6,45919,bus,2
1250066,39.99167,116.3311,7,45919,walk,7
1260406,39.96996,116.4253,7,45919,car,3
1670833,39.96996,116.4253,7,45919,car,3
1790263,40.00484,116.3197,6,45919,bike,1
850293,39.94841,116.3658,6,45920,bus,2
680537,39.96658,116.347,6,45922,bus,2
620470,39.99167,116.3003,6,45923,walk,7
850574,39.9753,116.3111,6,45923,walk,7
1260320,39.97137,116.4193,6,45923,walk,7
620531,39.98959,116.3006,7,45926,walk,7
1670250,39.9813,116.327,7,45926,bike,1
100397,39.89525,116.3426,6,45928,taxi,5
520196,39.92194,116.3915,7,45928,bus,2
850665,39.96698,116.3371,7,45928,walk,7
1410096,40.00482,116.2582,6,45928,bus,2
520021,39.98705,116.3055,7,45929,walk,7
680181,39.86672,116.491,6,45929,walk,7
620141,39.98685,116.3978,7,45930,bus,2
1670723,39.93229,116.443,7,45930,bus,2
730052,39.9722,116.3246,7,45931,walk,7
851040,40.06342,116.4063,6,45931,walk,7
520121,39.98568,116.3434,7,45932,bus,2
620232,39.97999,116.3058,6,45933,bus,2
1260185,39.97272,116.4182,6,45933,walk,7
850785,40.06949,116.3169,6,45934,subway,4
850814,40.04664,116.3048,7,45934,subway,4
620206,40.00591,116.5034,7,45935,bus,2
1670391,39.96643,116.3677,7,45935,bus,2
520192,39.98459,116.3119,6,45936,bus,2
1670246,39.97833,116.3271,6,45936,bike,1
1790141,39.99152,116.3309,6,45936,walk,7
850075,39.93951,116.3088,6,45938,walk,7
780076,39.97488,116.3371,7,45940,walk,7
620315,39.90618,116.3676,6,45941,bus,2
1260406,39.96856,116.4252,7,45941,car,3
1410012,39.98351,116.3004,6,45941,walk,7
1670833,39.96856,116.4252,7,45941,car,3
1790263,40.00489,116.3203,6,45941,bike,1
850293,39.94819,116.3657,6,45942,bus,2
1120192,39.97445,116.3327,6,45942,walk,7
680537,39.96702,116.3466,6,45944,bus,2
1250066,39.99175,116.3315,7,45944,walk,7
620470,39.99171,116.3002,6,45945,walk,7
850574,39.9754,116.3111,6,45945,walk,7
620531,39.98965,116.3004,7,45948,walk,7
1260320,39.97139,116.419,6,45948,walk,7
1670250,39.98032,116.327,7,45948,bike,1
100397,39.89553,116.3427,6,45950,taxi,5
1410096,40.00471,116.2592,6,45950,bus,2
520021,39.98735,116.3054,7,45951,walk,7
680181,39.86672,116.4908,6,45951,walk,7
520196,39.92193,116.3889,7,45953,bus,2
780058,39.97224,116.3246,7,45953,walk,7
730052,39.97228,116.3246,7,45954,walk,7
851040,40.06336,116.4063,6,45954,walk,7
1260185,39.97292,116.4182,6,45955,walk,7
1670723,39.93228,116.4432,7,45955,bus,2
1670391,39.96664,116.3709,7,45956,bus,2
520121,39.9857,116.3437,7,45957,bus,2
620232,39.98679,116.2969,6,45957,bus,2
680186,39.99308,116.4157,7,45957,bike,1
1670246,39.97752,116.3272,6,45958,bike,1
1790141,39.99148,116.3307,6,45958,walk,7
850785,40.06958,116.314,6,45959,subway,4
850814,40.04292,116.3062,7,45959,subway,4
850075,39.93966,116.3085,6,45960,walk,7
520192,39.98456,116.3115,6,45961,bus,2
780076,39.97493,116.3375,7,45962,walk,7
1410012,39.98345,116.3004,6,45962,walk,7
620141,39.98665,116.3978,7,45963,bus,2
620315,39.90632,116.3676,6,45963,bus,2
1260406,39.96753,116.4245,7,45963,car,3
1670833,39.96753,116.4245,7,45963,car,3
1790263,40.00497,116.321,6,45963,bike,1
850293,39.94729,116.3657,6,45964,bus,2
1120192,39.97402,116.3329,6,45964,walk,7
620206,40.00972,116.5076,7,45965,bus,2
680537,39.96642,116.3473,6,45966,bus,2
620470,39.99194,116.2997,6,45967,walk,7
850574,39.97551,116.3111,6,45967,walk,7
1250066,39.9918,116.3316,7,45969,walk,7
620531,39.98935,116.3005,7,45970,walk,7
1670250,39.9795,116.3271,7,45970,bike,1
100397,39.89641,116.3435,6,45971,taxi,5
1410096,40.00431,116.2603,6,45971,bus,2
520021,39.9877,116.3053,7,45973,walk,7
680181,39.8668,116.4908,6,45973,walk,7
1260320,39.97132,116.4188,6,45973,walk,7
780058,39.9723,116.3246,7,45975,walk,7
851041,40.06333,116.4062,6,45976,subway,4
1670391,39.96667,116.3739,7,45977,bus,2
520196,39.92184,116.3885,7,45978,bus,2
730052,39.97228,116.3246,7,45978,walk,7
680186,39.99547,116.4168,7,45979,bike,1
1260185,39.97303,116.4182,6,45980,walk,7
1670246,39.97665,116.3273,6,45980,bike,1
1670723,39.93232,116.4443,7,45980,bus,2
1790141,39.99152,116.3306,6,45980,walk,7
520121,39.98572,116.3441,7,45982,bus,2
850075,39.93969,116.3083,6,45982,walk,7
1410012,39.9834,116.3004,6,45983,walk,7
780076,39.97497,116.3378,7,45984,walk,7
850785,40.06965,116.3138,6,45984,subway,4
850814,40.0392,116.3084,7,45984,subway,4
1120192,39.97373,116.3326,6,45985,walk,7
1260406,39.96755,116.4232,7,45985,car,3
1670833,39.96755,116.4232,7,45985,car,3
1790263,40.00523,116.3213,6,45985,bike,1
520192,39.98456,116.3114,6,45986,bus,2
620141,39.98669,116.3975,7,45986,bus,2
850293,39.94683,116.3658,6,45986,bus,2
680537,39.96412,116.3471,6,45988,bus,2
620470,39.99217,116.2995,6,45989,walk,7
850574,39.97588,116.3109,6,45989,walk,7
620315,39.90646,116.3676,6,45991,bus,2
620528,39.98964,116.3033,6,45991,walk,7
100397,39.89682,116.3452,6,45992,taxi,5
1670250,39.97851,116.3271,7,45992,bike,1
1250066,39.99179,116.3316,7,45994,walk,7
520021,39.98804,116.3053,7,45995,walk,7
620206,40.01341,116.5118,7,45995,bus,2
680181,39.8668,116.4908,6,45995,walk,7
780058,39.97235,116.3246,7,45997,walk,7
1260320,39.9712,116.4187,6,45998,walk,7
1670391,39.96664,116.3758,7,45998,bus,2
730052,39.97243,116.3245,7,46000,walk,7
680186,39.99569,116.4166,7,46001,bike,1
851041,40.06361,116.4063,6,46001,subway,4
1670246,39.97567,116.3273,6,46002,bike,1
1790141,39.99145,116.3305,6,46002,walk,7
520196,39.92178,116.3869,7,46003,bus,2
1410096,40.00442,116.2621,6,46003,bus,2
850075,39.93981,116.3081,6,46004,walk,7
1260185,39.97303,116.4182,6,46005,walk,7
1670723,39.93227,116.4471,7,46005,bus,2
780076,39.97498,116.3379,7,46006,walk,7
520121,39.98576,116.3445,7,46007,bus,2
620141,39.98672,116.3974,7,46007,bus,2
1260406,39.96783,116.4229,7,46007,car,3
1670833,39.96783,116.4229,7,46007,car,3
1790263,40.00574,116.3214,6,46007,bike,1
850293,39.9467,116.3658,6,46008,bus,2
850785,40.06973,116.3138,6,46009,subway,4
850814,40.03614,116.3118,7,46009,subway,4
680537,39.96146,116.3472,6,46010,bus,2
520192,39.98446,116.3098,6,46011,bus,2
620470,39.99237,116.2994,6,46011,walk,7
