id,latitude,longtitude,days,time,transport,Tmode
680162,39.97831,116.411,3,29917,bike,1
851108,39.97531,116.3337,5,29917,walk,7
851158,39.99185,116.3316,3,29917,subway,4
851248,40.0318,116.3141,2,29917,subway,4
560002,39.97237,116.3279,4,29918,bike,1
680310,39.96895,116.4196,4,29919,bike,1
680312,39.96937,116.4228,5,29919,bike,1
680894,39.97386,116.4184,3,29919,bus,2
1110010,39.9673,116.3486,3,29920,bus,2
1150027,39.985,116.3274,1,29921,car,3
520421,40.00189,116.4002,5,29922,bus,2
850339,39.98066,116.3291,1,29922,bus,2
1080003,40.03817,116.4727,4,29922,car,3
520053,39.91043,116.2676,2,29923,bus,2
850556,39.86542,116.3463,2,29923,bus,2
851167,40.05607,116.3941,4,29923,subway,4
1150055,39.96369,116.5207,3,29923,car,3
1290013,40.00287,116.3215,5,29923,bike,1
1670487,40.00287,116.3215,5,29923,bike,1
1670160,40.00338,116.3234,1,29925,bike,1
1670798,39.99606,116.2952,1,29925,walk,7
1020003,39.97789,116.3033,3,29926,walk,7
1670861,39.98282,116.3269,5,29926,bike,1
680446,39.9702,116.4229,4,29927,bike,1
650095,39.97407,116.312,2,29929,bike,1
680394,39.97057,116.4184,4,29932,bike,1
960074,39.986,116.3273,2,29932,bike,1
851258,40.01176,116.326,3,29933,subway,4
960082,40.00745,116.3206,4,29933,bike,1
100146,39.99055,116.3269,5,29934,taxi,5
1150008,40.00018,116.3806,4,29934,car,3
100307,39.9917,116.3285,3,29935,walk,7
1150021,39.98522,116.3316,5,29935,car,3
850554,39.96695,116.3279,1,29936,bus,2
580020,39.9963,116.2987,4,29937,bus,2
680365,39.96935,116.4201,1,29937,bike,1
1110019,39.9748,116.3481,5,29937,bus,2
560006,39.96637,116.3245,1,29938,bike,1
650098,39.97895,116.3049,5,29938,bike,1
680162,39.97758,116.411,3,29939,bike,1
851248,40.03176,116.3142,2,29940,subway,4
680312,39.9694,116.422,5,29941,bike,1
680894,39.9736,116.4184,3,29941,bus,2
1670673,39.99078,116.3267,1,29941,bike,1
520397,39.85359,116.4042,4,29942,bus,2
851108,39.97531,116.3336,5,29942,walk,7
851158,39.99181,116.3315,3,29942,subway,4
680310,39.96911,116.4195,4,29943,bike,1
850339,39.9807,116.3288,1,29944,bus,2
851167,40.05764,116.3904,4,29944,subway,4
1290013,40.0021,116.3215,5,29944,bike,1
1670487,40.0021,116.3215,5,29944,bike,1
520053,39.90783,116.2676,2,29945,bus,2
520421,40.00188,116.4002,5,29945,bus,2
850556,39.86519,116.3465,2,29945,bus,2
1150055,39.9644,116.5204,3,29945,car,3
1670160,40.00332,116.3242,1,29947,bike,1
1670798,39.99607,116.2948,1,29947,walk,7
1110016,39.96703,116.3771,4,29948,bus,2
1670861,39.98194,116.3271,5,29948,bike,1
680446,39.96994,116.423,4,29949,bike,1
650095,39.97453,116.3119,2,29950,bike,1
1020003,39.97818,116.3038,3,29951,walk,7
1080003,40.04252,116.4755,4,29952,car,3
851224,39.97556,116.3331,5,29953,walk,7
680394,39.9703,116.4189,4,29954,bike,1
851258,40.00933,116.3289,3,29954,subway,4
960074,39.98533,116.3274,2,29954,bike,1
1150027,39.98207,116.3272,1,29954,car,3
960082,40.00731,116.3212,4,29955,bike,1
100307,39.99176,116.3282,3,29956,walk,7
1110010,39.96955,116.3484,3,29957,bus,2
580020,39.99665,116.3012,4,29958,bus,2
850554,39.96714,116.3278,1,29958,bus,2
560006,39.96642,116.3255,1,29959,bike,1
650098,39.97909,116.3045,5,29959,bike,1
680365,39.96969,116.4196,1,29959,bike,1
1150008,39.99743,116.3806,4,29959,car,3
680162,39.97689,116.4111,3,29961,bike,1
680312,39.96926,116.4215,5,29963,bike,1
680894,39.9734,116.4185,3,29963,bus,2
851158,39.99053,116.3316,3,29963,subway,4
680310,39.96919,116.4196,4,29965,bike,1
851167,40.05887,116.3875,4,29965,subway,4
851248,40.03177,116.3141,2,29965,subway,4
1290013,40.00124,116.3216,5,29965,bike,1
1670487,40.00124,116.3216,5,29965,bike,1
850339,39.98076,116.3286,1,29966,bus,2
1670673,39.98961,116.3267,1,29966,bike,1
520053,39.9068,116.2676,2,29967,bus,2
520397,39.85323,116.4043,4,29967,bus,2
520421,40.00183,116.4013,5,29967,bus,2
560002,39.97483,116.3278,4,29967,bike,1
680294,39.9691,116.4197,1,29967,bike,1
850556,39.86485,116.3462,2,29967,bus,2
851108,39.97532,116.3336,5,29967,walk,7
1150055,39.96492,116.5201,3,29967,car,3
1670160,40.00277,116.3244,1,29969,bike,1
1670798,39.99601,116.2945,1,29969,walk,7
1670861,39.98108,116.3271,5,29970,bike,1
680446,39.9699,116.4229,4,29971,bike,1
851258,40.00647,116.331,3,29975,subway,4
680394,39.97023,116.4196,4,29976,bike,1
960074,39.98528,116.3275,2,29976,bike,1
1020003,39.97801,116.3037,3,29976,walk,7
960082,40.00671,116.3213,4,29977,bike,1
851224,39.97543,116.3331,5,29978,walk,7
650098,39.97912,116.3044,5,29980,bike,1
850554,39.96703,116.3278,1,29980,bus,2
680162,39.97611,116.4111,3,29983,bike,1
580020,39.99728,116.3019,4,29984,bus,2
851158,39.98674,116.3319,3,29984,subway,4
560006,39.96647,116.3264,1,29985,bike,1
680312,39.96941,116.4205,5,29985,bike,1
680894,39.97297,116.4186,3,29985,bus,2
851167,40.06005,116.3847,4,29986,subway,4
851248,40.02954,116.3149,2,29986,subway,4
1290013,40.00046,116.3216,5,29986,bike,1
1670487,40.00046,116.3216,5,29986,bike,1
850339,39.98092,116.3283,1,29988,bus,2
520053,39.90633,116.2675,2,29989,bus,2
680294,39.96893,116.4197,1,29989,bike,1
850556,39.8644,116.3461,2,29989,bus,2
1080003,40.04928,116.4766,4,29989,car,3
1150055,39.96573,116.5198,3,29989,car,3
520421,40.00137,116.4014,5,29990,bus,2
1120122,39.97525,116.3304,4,29990,walk,7
560002,39.97505,116.3287,4,29991,bike,1
1670160,40.00203,116.3246,1,29991,bike,1
1670673,39.98863,116.3267,1,29991,bike,1
1670798,39.99601,116.2943,1,29991,walk,7
520397,39.85314,116.4041,4,29992,bus,2
851108,39.97534,116.3333,5,29992,walk,7
1670861,39.98017,116.3271,5,29992,bike,1
650095,39.97475,116.3117,2,29993,bike,1
680446,39.96991,116.423,4,29993,bike,1
1150008,39.9969,116.3807,4,29993,car,3
851258,40.00308,116.3313,3,29996,subway,4
1150021,39.985,116.3285,5,29996,car,3
680394,39.9699,116.4199,4,29998,bike,1
960074,39.98525,116.3275,2,29998,bike,1
960082,40.00614,116.3213,4,29999,bike,1
1670551,39.99996,116.3256,1,29999,bike,1
1020003,39.97803,116.3036,3,30001,walk,7
850554,39.96557,116.328,1,30002,bus,2
851224,39.97541,116.3327,5,30003,walk,7
680162,39.97589,116.4105,3,30005,bike,1
851158,39.98352,116.3322,3,30005,subway,4
680894,39.97292,116.4186,3,30007,bus,2
851167,40.06172,116.3808,4,30007,subway,4
851248,40.0259,116.3164,2,30007,subway,4
1290013,39.99988,116.3217,5,30007,bike,1
1670487,39.99988,116.3217,5,30007,bike,1
560006,39.9665,116.3273,1,30010,bike,1
850339,39.98107,116.3282,1,30010,bus,2
520053,39.90622,116.266,2,30011,bus,2
680294,39.96898,116.4197,1,30011,bike,1
1150055,39.96624,116.5195,3,30011,car,3
520421,40.0013,116.4014,5,30012,bus,2
1150027,39.9805,116.3273,1,30012,car,3
1670160,40.00112,116.3247,1,30013,bike,1
1670798,39.99603,116.2942,1,30013,walk,7
650095,39.97502,116.3116,2,30014,bike,1
1670861,39.97938,116.3271,5,30014,bike,1
1110016,39.96695,116.3727,4,30016,bus,2
1670673,39.98754,116.3268,1,30016,bike,1
520397,39.85293,116.4039,4,30017,bus,2
851108,39.97533,116.3328,5,30017,walk,7
851258,39.9998,116.3313,3,30017,subway,4
1120122,39.97525,116.3308,4,30017,walk,7
100146,39.99113,116.3269,5,30018,taxi,5
100307,39.9917,116.3275,3,30018,walk,7
580020,39.99752,116.3021,4,30018,bus,2
680394,39.9693,116.4199,4,30020,bike,1
960074,39.98514,116.3275,2,30020,bike,1
1670551,39.99905,116.3261,1,30020,bike,1
960082,40.00558,116.3213,4,30021,bike,1
560002,39.97507,116.329,4,30024,bike,1
850554,39.96517,116.328,1,30024,bus,2
1150008,39.99417,116.3808,4,30024,car,3
851158,39.98023,116.3328,3,30026,subway,4
1020003,39.97824,116.3034,3,30026,walk,7
680162,39.97588,116.4095,3,30027,bike,1
620153,39.99614,116.2946,4,30028,bus,2
851167,40.06323,116.3771,4,30028,subway,4
851224,39.97545,116.3322,5,30028,walk,7
851248,40.02231,116.3178,2,30028,subway,4
1290013,39.99975,116.3223,5,30028,bike,1
1670487,39.99975,116.3223,5,30028,bike,1
680894,39.9726,116.4185,3,30029,bus,2
850339,39.98137,116.3279,1,30032,bus,2
520053,39.90617,116.2634,2,30033,bus,2
680294,39.96924,116.42,1,30033,bike,1
1150055,39.96691,116.5192,3,30033,car,3
650095,39.97503,116.3116,2,30035,bike,1
1670160,40.00016,116.3248,1,30035,bike,1
1670798,39.99601,116.2936,1,30035,walk,7
960093,39.99929,116.3261,2,30036,bike,1
1670861,39.97838,116.3272,5,30036,bike,1
520421,40.00022,116.4016,5,30037,bus,2
851258,39.99635,116.3314,3,30038,subway,4
100146,39.99128,116.3268,5,30039,taxi,5
100307,39.99167,116.3269,3,30039,walk,7
1120122,39.97555,116.3309,4,30039,walk,7
1260372,39.996,116.2935,1,30039,bus,2
1670799,39.996,116.2935,1,30039,bus,2
1110016,39.96698,116.371,4,30041,bus,2
1670551,39.99816,116.3261,1,30041,bike,1
1670673,39.9865,116.3267,1,30041,bike,1
851108,39.97535,116.3324,5,30042,walk,7
960074,39.98437,116.3273,2,30042,bike,1
960082,40.00498,116.3214,4,30043,bike,1
850554,39.96415,116.3281,1,30046,bus,2
1150008,39.99207,116.3813,4,30046,car,3
851158,39.97674,116.3334,3,30047,subway,4
1110019,39.97508,116.3401,5,30047,bus,2
1120216,39.97169,116.325,4,30048,walk,7
560006,39.96745,116.328,1,30049,bike,1
680162,39.97585,116.4084,3,30049,bike,1
851167,40.06473,116.3735,4,30049,subway,4
851248,40.0189,116.3191,2,30049,subway,4
1290013,39.99979,116.3233,5,30049,bike,1
1670487,39.99979,116.3233,5,30049,bike,1
620153,39.99628,116.2943,4,30050,bus,2
680894,39.97215,116.4185,3,30051,bus,2
1020003,39.9787,116.3035,3,30051,walk,7
851224,39.97559,116.3318,5,30053,walk,7
1110010,39.97432,116.3482,3,30053,bus,2
850339,39.98162,116.3277,1,30054,bus,2
520053,39.90634,116.2621,2,30055,bus,2
1150055,39.96751,116.5188,3,30055,car,3
580020,39.99785,116.3026,4,30056,bus,2
1150021,39.9851,116.3279,5,30056,car,3
1670160,39.9997,116.3258,1,30057,bike,1
960093,39.99864,116.3262,2,30058,bike,1
1670861,39.97749,116.3272,5,30058,bike,1
851258,39.99331,116.3315,3,30059,subway,4
1260372,39.99598,116.2929,1,30061,bus,2
1670799,39.99598,116.2929,1,30061,bus,2
520421,39.99874,116.4014,5,30062,bus,2
1670551,39.99725,116.3262,1,30062,bike,1
960074,39.98354,116.3271,2,30064,bike,1
960082,40.00442,116.3215,4,30065,bike,1
560002,39.97533,116.3303,4,30066,bike,1
1670673,39.9854,116.3268,1,30066,bike,1
851108,39.97543,116.3319,5,30067,walk,7
850554,39.96218,116.3284,1,30068,bus,2
851158,39.97507,116.3337,3,30068,subway,4
910007,39.97522,116.3331,2,30068,walk,7
851167,40.06638,116.3697,4,30070,subway,4
851248,40.01582,116.3214,2,30070,subway,4
1290013,39.99986,116.3245,5,30070,bike,1
1670487,39.99986,116.3245,5,30070,bike,1
680162,39.97585,116.4074,3,30071,bike,1
620153,39.99626,116.2939,4,30072,bus,2
680894,39.97207,116.4184,3,30073,bus,2
850339,39.98182,116.3274,1,30076,bus,2
1020003,39.97897,116.304,3,30076,walk,7
520053,39.90631,116.2612,2,30077,bus,2
680310,39.96911,116.422,4,30077,bike,1
1150055,39.96821,116.5184,3,30077,car,3
851224,39.97572,116.3314,5,30078,walk,7
1670160,39.99914,116.3262,1,30079,bike,1
960093,39.99799,116.3263,2,30080,bike,1
1670861,39.97665,116.3273,5,30080,bike,1
851258,39.99177,116.3317,3,30083,subway,4
1260372,39.99592,116.2927,1,30083,bus,2
1670551,39.99641,116.3265,1,30083,bike,1
1670799,39.99592,116.2927,1,30083,bus,2
1150021,39.98453,116.3271,5,30084,car,3
960074,39.98279,116.3269,2,30086,bike,1
520421,39.99872,116.4015,5,30087,bus,2
960082,40.0038,116.3216,4,30087,bike,1
1110016,39.96702,116.3707,4,30087,bus,2
560006,39.96922,116.3279,1,30088,bike,1
850554,39.96145,116.3285,1,30090,bus,2
851167,40.06809,116.3656,4,30091,subway,4
851248,40.01322,116.3244,2,30091,subway,4
1290013,39.99972,116.3255,5,30091,bike,1
1670487,39.99972,116.3255,5,30091,bike,1
1670673,39.98506,116.3268,1,30091,bike,1
851108,39.97569,116.3316,5,30092,walk,7
680162,39.97586,116.4064,3,30093,bike,1
620153,39.99616,116.2936,4,30094,bus,2
850924,40.05425,116.4072,3,30094,subway,4
680894,39.9719,116.4185,3,30095,bus,2
850339,39.98203,116.3273,1,30098,bus,2
520053,39.90623,116.2601,2,30099,bus,2
680310,39.96915,116.4207,4,30099,bike,1
1120154,39.97192,116.325,3,30099,walk,7
1150055,39.96885,116.5181,3,30099,car,3
1670160,39.99839,116.3263,1,30101,bike,1
960093,39.99734,116.3264,2,30102,bike,1
1150008,39.9865,116.3812,4,30102,car,3
1670861,39.97606,116.3273,5,30102,bike,1
851224,39.97573,116.331,5,30103,walk,7
1670551,39.99552,116.3265,1,30104,bike,1
1260372,39.9959,116.2925,1,30105,bus,2
1670799,39.9959,116.2925,1,30105,bus,2
851258,39.99183,116.3316,3,30108,subway,4
960074,39.98186,116.3271,2,30108,bike,1
960082,40.0032,116.3216,4,30109,bike,1
520421,39.99806,116.4017,5,30112,bus,2
850554,39.96134,116.3284,1,30112,bus,2
851167,40.06905,116.3614,4,30112,subway,4
851248,40.01054,116.3274,2,30112,subway,4
1290013,39.9992,116.3261,5,30112,bike,1
1670487,39.9992,116.3261,5,30112,bike,1
1110010,39.976,116.3483,3,30113,bus,2
680162,39.97588,116.4053,3,30115,bike,1
680294,39.96877,116.4209,1,30115,bike,1
620153,39.99611,116.2932,4,30116,bus,2
1670673,39.98505,116.3268,1,30116,bike,1
680894,39.97164,116.4184,3,30117,bus,2
851108,39.97573,116.3311,5,30117,walk,7
850924,40.05801,116.4071,3,30119,subway,4
850339,39.98206,116.3271,1,30120,bus,2
680310,39.96876,116.4203,4,30121,bike,1
1120154,39.97183,116.3248,3,30121,walk,7
1150055,39.9695,116.5176,3,30121,car,3
1670160,39.99749,116.3263,1,30123,bike,1
960093,39.99662,116.3265,2,30124,bike,1
1670861,39.97548,116.3273,5,30124,bike,1
1670551,39.99421,116.3264,1,30125,bike,1
1150021,39.98048,116.3273,5,30127,car,3
1260372,39.99589,116.2925,1,30127,bus,2
1670799,39.99589,116.2925,1,30127,bus,2
580020,39.9985,116.3055,4,30128,bus,2
560002,39.97557,116.3307,4,30130,bike,1
960074,39.98092,116.3271,2,30130,bike,1
960082,40.0026,116.3217,4,30131,bike,1
851167,40.06911,116.3572,4,30133,subway,4
851248,40.00794,116.3301,2,30133,subway,4
851258,39.99176,116.3317,3,30133,subway,4
1290013,39.99847,116.3262,5,30133,bike,1
1670487,39.99847,116.3262,5,30133,bike,1
850554,39.95999,116.3286,1,30134,bus,2
520421,39.99707,116.4016,5,30137,bus,2
680162,39.97586,116.4041,3,30137,bike,1
680294,39.96876,116.4199,1,30137,bike,1
620153,39.99617,116.2929,4,30138,bus,2
680894,39.97039,116.4183,3,30139,bus,2
1150027,39.97558,116.3276,1,30139,car,3
851108,39.97577,116.3308,5,30140,walk,7
1670673,39.98507,116.3268,1,30141,bike,1
850339,39.9819,116.3271,1,30142,bus,2
1120154,39.9718,116.3244,3,30142,walk,7
680310,39.96876,116.4202,4,30143,bike,1
1150055,39.97015,116.5172,3,30143,car,3
850924,40.06237,116.4066,3,30144,subway,4
1110010,39.97478,116.348,3,30145,bus,2
1110020,39.97562,116.3385,5,30145,walk,7
1670160,39.99663,116.3263,1,30145,bike,1
960093,39.99607,116.3266,2,30146,bike,1
1670551,39.99349,116.3264,1,30146,bike,1
1670861,39.97541,116.3277,5,30146,bike,1
650098,39.98005,116.303,5,30147,bike,1
1260372,39.99589,116.2924,1,30149,bus,2
1670799,39.99589,116.2924,1,30149,bus,2
910007,39.97533,116.3321,2,30151,walk,7
960074,39.98006,116.3271,2,30152,bike,1
960096,39.99617,116.3265,3,30152,bike,1
560006,39.97212,116.3278,1,30153,bike,1
650095,39.97496,116.3113,2,30153,bike,1
960082,40.00201,116.3218,4,30153,bike,1
851248,40.0046,116.3312,2,30154,subway,4
851258,39.98955,116.3319,3,30154,subway,4
1290013,39.9977,116.3262,5,30154,bike,1
1670487,39.9977,116.3262,5,30154,bike,1
850554,39.95972,116.3285,1,30156,bus,2
851167,40.06917,116.355,4,30156,subway,4
680162,39.9758,116.403,3,30159,bike,1
680294,39.96895,116.4197,1,30159,bike,1
1360002,39.97778,116.3325,5,30159,walk,7
620153,39.99608,116.2926,4,30160,bus,2
680894,39.96866,116.4184,3,30161,bus,2
520421,39.9966,116.4018,5,30162,bus,2
850339,39.98193,116.3271,1,30164,bus,2
1120154,39.97223,116.3245,3,30164,walk,7
680310,39.96866,116.4205,4,30165,bike,1
1150055,39.9707,116.5169,3,30165,car,3
1670673,39.98507,116.3268,1,30166,bike,1
1670160,39.99597,116.3266,1,30167,bike,1
1670551,39.99267,116.3265,1,30167,bike,1
960093,39.99542,116.3267,2,30168,bike,1
1670861,39.97536,116.3286,5,30168,bike,1
850924,40.06482,116.4065,3,30169,subway,4
1260372,39.99582,116.291,1,30171,bus,2
1670799,39.99582,116.291,1,30171,bus,2
1110010,39.9755,116.3461,3,30172,bus,2
960096,39.99556,116.3266,3,30173,bike,1
650095,39.97488,116.3104,2,30174,bike,1
960074,39.97946,116.3272,2,30174,bike,1
1110020,39.9754,116.3381,5,30174,walk,7
560006,39.9731,116.3278,1,30175,bike,1
851248,40.00141,116.3313,2,30175,subway,4
851258,39.98616,116.332,3,30175,subway,4
960082,40.00142,116.3219,4,30175,bike,1
1290013,39.99693,116.3262,5,30175,bike,1
1670487,39.99693,116.3262,5,30175,bike,1
850554,39.95926,116.3286,1,30178,bus,2
620153,39.99634,116.2922,4,30181,bus,2
680162,39.97582,116.4019,3,30181,bike,1
680294,39.96895,116.4197,1,30181,bike,1
851167,40.06917,116.3549,4,30181,subway,4
910007,39.9756,116.3316,2,30181,walk,7
680894,39.96861,116.4183,3,30183,bus,2
890014,39.98647,116.4509,4,30185,car,3
850339,39.98195,116.3271,1,30186,bus,2
1120154,39.9724,116.3249,3,30186,walk,7
520421,39.99618,116.4017,5,30187,bus,2
680310,39.96863,116.4209,4,30187,bike,1
1150055,39.97121,116.5165,3,30187,car,3
1670551,39.99174,116.3264,1,30188,bike,1
1670160,39.99521,116.3265,1,30189,bike,1
960093,39.99472,116.3266,2,30190,bike,1
1670861,39.97535,116.3295,5,30190,bike,1
1670673,39.9848,116.3268,1,30191,bike,1
1260372,39.99571,116.289,1,30193,bus,2
1670799,39.99571,116.289,1,30193,bus,2
640057,39.98215,116.3065,2,30194,bike,1
650095,39.97483,116.3098,2,30195,bike,1
960096,39.99507,116.3266,3,30195,bike,1
1360002,39.97778,116.3321,5,30195,walk,7
851248,39.99849,116.3313,2,30196,subway,4
851258,39.9832,116.3324,3,30196,subway,4
960074,39.97862,116.3272,2,30196,bike,1
1290013,39.99626,116.3263,5,30196,bike,1
1670487,39.99626,116.3263,5,30196,bike,1
580020,39.99857,116.3087,4,30197,bus,2
960082,40.00081,116.3219,4,30197,bike,1
851056,40.05133,116.4053,3,30198,subway,4
850554,39.95886,116.3287,1,30200,bus,2
1110020,39.97545,116.3376,5,30201,walk,7
560006,39.97433,116.3278,1,30202,bike,1
1150021,39.97633,116.3275,5,30202,car,3
620153,39.99626,116.292,4,30203,bus,2
680162,39.97621,116.4016,3,30203,bike,1
680294,39.96899,116.4197,1,30203,bike,1
680894,39.96854,116.4184,3,30205,bus,2
851167,40.06924,116.3548,4,30206,subway,4
850339,39.98195,116.3271,1,30208,bus,2
1120154,39.97246,116.3253,3,30208,walk,7
1150055,39.97192,116.516,3,30209,car,3
1670551,39.99162,116.3264,1,30209,bike,1
1150027,39.97538,116.3276,1,30210,car,3
1670160,39.99448,116.3264,1,30211,bike,1
520421,39.99602,116.4016,5,30212,bus,2
960093,39.99406,116.3266,2,30212,bike,1
1670861,39.97536,116.3304,5,30212,bike,1
1260372,39.99629,116.2872,1,30215,bus,2
1670799,39.99629,116.2872,1,30215,bus,2
640057,39.98154,116.3066,2,30216,bike,1
650095,39.97489,116.309,2,30216,bike,1
1670673,39.98388,116.3269,1,30216,bike,1
851248,39.99542,116.3315,2,30217,subway,4
851258,39.97998,116.3329,3,30217,subway,4
960096,39.99433,116.3266,3,30217,bike,1
1290013,39.99553,116.3264,5,30217,bike,1
1670487,39.99553,116.3264,5,30217,bike,1
960074,39.97784,116.3273,2,30218,bike,1
960082,40.0002,116.322,4,30219,bike,1
680105,39.98064,116.4141,5,30221,bike,1
850554,39.95889,116.3287,1,30222,bus,2
1110016,39.96687,116.3651,4,30222,bus,2
560006,39.97512,116.3278,1,30223,bike,1
580020,39.99715,116.3089,4,30223,bus,2
851056,40.05291,116.402,3,30223,subway,4
520053,39.90619,116.2587,2,30225,bus,2
620153,39.99638,116.2919,4,30225,bus,2
680162,39.97691,116.4019,3,30225,bike,1
680294,39.96919,116.4198,1,30225,bike,1
890014,39.98265,116.4507,4,30225,car,3
680894,39.96742,116.4184,3,30227,bus,2
851108,39.97566,116.3306,5,30227,walk,7
851167,40.06924,116.3502,4,30227,subway,4
1110020,39.97558,116.3372,5,30229,walk,7
850339,39.98194,116.3271,1,30230,bus,2
1120154,39.97236,116.3256,3,30230,walk,7
1670551,39.99156,116.3264,1,30230,bike,1
650116,39.96476,116.3199,1,30231,bike,1
1150055,39.97274,116.5154,3,30231,car,3
1110010,39.97522,116.3396,3,30233,bus,2
1670160,39.99386,116.3264,1,30233,bike,1
960093,39.99339,116.3266,2,30234,bike,1
1360002,39.97763,116.3319,5,30234,walk,7
1670861,39.97531,116.3308,5,30234,bike,1
910007,39.97572,116.331,2,30236,walk,7
520421,39.99464,116.4015,5,30237,bus,2
650095,39.97489,116.3081,2,30237,bike,1
1260372,39.99675,116.2861,1,30237,bus,2
1670799,39.99675,116.2861,1,30237,bus,2
640057,39.98167,116.3066,2,30238,bike,1
851258,39.97683,116.3334,3,30238,subway,4
1290013,39.99498,116.3264,5,30238,bike,1
1670487,39.99498,116.3264,5,30238,bike,1
851248,39.99269,116.3316,2,30239,subway,4
960096,39.99367,116.3267,3,30239,bike,1
960074,39.97702,116.3274,2,30240,bike,1
960082,39.99974,116.3224,4,30241,bike,1
1670673,39.98274,116.327,1,30241,bike,1
680105,39.98096,116.4144,5,30243,bike,1
850554,39.95826,116.3287,1,30244,bus,2
620153,39.99664,116.2918,4,30246,bus,2
520053,39.90609,116.2572,2,30247,bus,2
680162,39.97708,116.4023,3,30247,bike,1
851056,40.05498,116.3973,3,30248,subway,4
851167,40.0695,116.3456,4,30248,subway,4
680894,39.967,116.4185,3,30249,bus,2
1670551,39.99148,116.3264,1,30251,bike,1
650116,39.96498,116.3189,1,30252,bike,1
850339,39.98194,116.3272,1,30252,bus,2
1120154,39.97229,116.326,3,30252,walk,7
1150055,39.97371,116.5147,3,30253,car,3
620384,39.91461,116.4656,4,30255,walk,7
1670160,39.99327,116.3264,1,30255,bike,1
960093,39.99271,116.3267,2,30256,bike,1
1670861,39.97537,116.3308,5,30256,bike,1
1360002,39.97732,116.3319,5,30257,walk,7
650095,39.97484,116.3069,2,30258,bike,1
1260372,39.99704,116.2851,1,30259,bus,2
1290013,39.99433,116.3264,5,30259,bike,1
1670487,39.99433,116.3264,5,30259,bike,1
1670799,39.99704,116.2851,1,30259,bus,2
640057,39.98187,116.3068,2,30260,bike,1
560006,39.97532,116.329,1,30261,bike,1
960096,39.99291,116.3267,3,30261,bike,1
520421,39.99464,116.4015,5,30262,bus,2
851258,39.97551,116.3337,3,30262,subway,4
960074,39.9762,116.3275,2,30262,bike,1
960082,39.99975,116.3232,4,30263,bike,1
851248,39.99192,116.3317,2,30264,subway,4
1150018,40.02153,116.3782,3,30264,car,3
680105,39.98168,116.4143,5,30265,bike,1
680310,39.96876,116.4209,4,30265,bike,1
850554,39.95678,116.3289,1,30266,bus,2
1670673,39.9815,116.327,1,30266,bike,1
620153,39.99688,116.2917,4,30268,bus,2
520053,39.9061,116.2544,2,30269,bus,2
680162,39.97707,116.4023,3,30269,bike,1
851167,40.06954,116.3415,4,30269,subway,4
680894,39.96682,116.4185,3,30271,bus,2
1670551,39.99073,116.3265,1,30272,bike,1
650116,39.96483,116.3181,1,30273,bike,1
851056,40.057,116.3924,3,30273,subway,4
850339,39.98191,116.3271,1,30274,bus,2
1120154,39.97244,116.3264,3,30274,walk,7
580020,39.9947,116.3091,4,30275,bus,2
890014,39.97985,116.449,4,30275,car,3
1110020,39.97547,116.3362,5,30275,walk,7
1150055,39.974,116.5144,3,30275,car,3
620384,39.91465,116.4658,4,30276,walk,7
1670160,39.99257,116.3264,1,30277,bike,1
960093,39.99206,116.3268,2,30278,bike,1
1670861,39.97555,116.3308,5,30278,bike,1
1150021,39.97578,116.3273,5,30279,car,3
1120216,39.97258,116.3271,4,30280,walk,7
1290013,39.99374,116.3264,5,30280,bike,1
1670487,39.99374,116.3264,5,30280,bike,1
1260372,39.99739,116.2843,1,30281,bus,2
1670799,39.99739,116.2843,1,30281,bus,2
640057,39.98157,116.3069,2,30282,bike,1
1360002,39.97692,116.3318,5,30282,walk,7
960096,39.99184,116.3265,3,30283,bike,1
960074,39.97552,116.3276,2,30284,bike,1
960082,39.99975,116.3241,4,30285,bike,1
1150018,40.02298,116.379,3,30285,car,3
851259,39.97539,116.3338,3,30286,walk,7
520421,39.99435,116.4014,5,30287,bus,2
650095,39.97486,116.3055,2,30287,bike,1
680105,39.98198,116.415,5,30287,bike,1
851248,39.99191,116.3317,2,30289,subway,4
620153,39.99696,116.2918,4,30290,bus,2
851167,40.06935,116.3371,4,30290,subway,4
520053,39.90613,116.2515,2,30291,bus,2
680162,39.97693,116.4023,3,30291,bike,1
851277,39.97528,116.3339,5,30291,walk,7
1670673,39.9803,116.3271,1,30291,bike,1
1110016,39.96677,116.3616,4,30292,bus,2
680894,39.96553,116.4183,3,30293,bus,2
1670551,39.9898,116.3267,1,30293,bike,1
650116,39.96448,116.3174,1,30294,bike,1
850339,39.98193,116.3272,1,30296,bus,2
1150055,39.97482,116.5138,3,30296,car,3
620384,39.91449,116.4657,4,30297,walk,7
851056,40.05894,116.3876,3,30298,subway,4
1120162,39.97554,116.3279,3,30298,walk,7
1670160,39.9918,116.3265,1,30299,bike,1
1110020,39.97542,116.3357,5,30300,walk,7
1150021,39.97637,116.3274,5,30300,car,3
1290013,39.99305,116.3264,5,30301,bike,1
1670487,39.99305,116.3264,5,30301,bike,1
560006,39.97535,116.3305,1,30302,bike,1
1120216,39.97244,116.3273,4,30302,walk,7
1260372,39.99756,116.2837,1,30303,bus,2
1670799,39.99756,116.2837,1,30303,bus,2
580020,39.99443,116.3091,4,30304,bus,2
640057,39.98144,116.3071,2,30304,bike,1
960096,39.99164,116.3268,3,30304,bike,1
960074,39.97552,116.3276,2,30306,bike,1
960082,39.99978,116.3249,4,30307,bike,1
